id_seller,id_marketplace,Date
580323D393D2488D895E63AE44C14235,00240243CEF04A928814E09F87D926D7,2020-03-22
FD863D5E7C0845F6B7995779C0EA5A9B,00240243CEF04A928814E09F87D926D7,2020-03-23
15B5739A5CAF4A5ABC5F73F812CF6C0B,00240243CEF04A928814E09F87D926D7,2020-03-24
602C6A241F5844A1B3448C98E3575E62,00240243CEF04A928814E09F87D926D7,2020-03-25
17A9AB8361E146E5A8555B4FE33CB2F5,00240243CEF04A928814E09F87D926D7,2020-03-26
5D3C42492DE74425A599522FE057171E,00240243CEF04A928814E09F87D926D7,2020-03-27
37187CCDF3314B3E8A9C40C05253C15F,00240243CEF04A928814E09F87D926D7,2020-03-28
508282013A9C449F9991AD7338CE01DD,00240243CEF04A928814E09F87D926D7,2020-03-29
AD39D8AA4A754CDFA04C37524A464408,00240243CEF04A928814E09F87D926D7,2020-03-30
B95F5B5067FB4379858F225C08DC1B44,00240243CEF04A928814E09F87D926D7,2020-03-31
02EDBDBF4C3A4A7EA5A99E11B49B35B2,00240243CEF04A928814E09F87D926D7,2020-04-01
0F53B50CC5AD423DB6011A437DF6C606,00240243CEF04A928814E09F87D926D7,2020-04-02
4020C7BEBD40442DB083ACA8D7C883CB,00240243CEF04A928814E09F87D926D7,2020-04-03
8F4754B89147411EA8AC6D9B951DE482,00240243CEF04A928814E09F87D926D7,2020-04-04
8594DBDA587B420184CF0F44936585DC,00240243CEF04A928814E09F87D926D7,2020-04-05
0C16362838944426A3BB5F864C450638,00240243CEF04A928814E09F87D926D7,2020-04-06
DCF5DC8CB10B44228FE6A74621759BD5,00240243CEF04A928814E09F87D926D7,2020-04-07
4625D30EE7D04D9AA5477E81AD94309B,00240243CEF04A928814E09F87D926D7,2020-04-08
18BAD7C7F1BE498396D65EE93D61893B,00240243CEF04A928814E09F87D926D7,2020-04-09
653186ADEF244308B25BA1D730657CA3,00240243CEF04A928814E09F87D926D7,2020-04-10
77DA367DC01E4058A289D5204429B5B7,00240243CEF04A928814E09F87D926D7,2020-04-11
545170E20B004B5399AFB64D487F41E4,00240243CEF04A928814E09F87D926D7,2020-04-12
7F4C0AD55FD24AA39B552700D17C7B32,00240243CEF04A928814E09F87D926D7,2020-04-13
41071AD314CD481D82F94D6977EC7641,00240243CEF04A928814E09F87D926D7,2020-04-14
ED9151D704F641E5A4B7C013AE9644DF,00240243CEF04A928814E09F87D926D7,2020-04-15
CAB73133F5A54DA883014DD46C4B4F4E,00240243CEF04A928814E09F87D926D7,2020-04-16
FEAA0956DE4D413786AAA82DF193DCCE,00240243CEF04A928814E09F87D926D7,2020-04-17
1C8CE4DE457A4A408BDC6A4392BB4EC4,00240243CEF04A928814E09F87D926D7,2020-04-18
0AA960E78BA14637BAAC231BE98E684C,00240243CEF04A928814E09F87D926D7,2020-04-19
97F750106A7D4D409E72D3E76E693611,00240243CEF04A928814E09F87D926D7,2020-04-20
A603E772B9CF4CC8AF45113CDD20B483,00240243CEF04A928814E09F87D926D7,2020-04-21
B50C0FADF5CC4B0A8B9000A19822113D,00240243CEF04A928814E09F87D926D7,2020-04-22
93386605DD174EAFBF10702C049FC6D1,00240243CEF04A928814E09F87D926D7,2020-04-23
3FB7D2E9084D4B17A60D52BD8242FBA5,00240243CEF04A928814E09F87D926D7,2020-04-24
B6C394DDEB6541BEB6998C9D62463EA8,00240243CEF04A928814E09F87D926D7,2020-04-25
BBA7570F6A5F4B7693BA428359D955EB,00240243CEF04A928814E09F87D926D7,2020-04-26
1B90841B23804B19B1B07E21DFC08A8B,00240243CEF04A928814E09F87D926D7,2020-04-27
1F0E12607F62440CA4C2A444648FFFCF,00240243CEF04A928814E09F87D926D7,2020-04-28
6043497EC80948098319A535B5BE0908,00240243CEF04A928814E09F87D926D7,2020-04-29
99498A6ACEB64227B2860A8C47F05042,00240243CEF04A928814E09F87D926D7,2020-04-30
E34C8247C23C43FFA975EA4656875543,00240243CEF04A928814E09F87D926D7,2020-05-01
1EB3801BBC7147E48A9A9B7642552BF9,00240243CEF04A928814E09F87D926D7,2020-05-02
2ECC0D31A1A54376808AA9FF807BA4F4,00240243CEF04A928814E09F87D926D7,2020-05-03
EB8FA95EFD6547928C702398DC16A715,00240243CEF04A928814E09F87D926D7,2020-05-04
52657FAA27AB4249885384245E3F1F35,00240243CEF04A928814E09F87D926D7,2020-05-05
B15F3E31BB9745488ED38131456B6496,00240243CEF04A928814E09F87D926D7,2020-05-06
B353A81F1BBE4B6280BDC315159E2669,00240243CEF04A928814E09F87D926D7,2020-05-07
CFEEA0AA63794EBCB624F9E0EA27131F,00240243CEF04A928814E09F87D926D7,2020-05-08
77CCA8D43A914901873D0BC617F859E4,00240243CEF04A928814E09F87D926D7,2020-05-09
FA0F5DA28C7147599418191327FCB0B2,00240243CEF04A928814E09F87D926D7,2020-05-10
39766061157C4B5B8E51AFED53D2F31F,00240243CEF04A928814E09F87D926D7,2020-05-11
1D50C9BCEAF641009566D9AB1464AD1C,00240243CEF04A928814E09F87D926D7,2020-05-12
04CC9FF526294EC4A3CFCEE04FBEF045,00240243CEF04A928814E09F87D926D7,2020-05-13
B8532764D276418C839720C53D3F8CD2,00240243CEF04A928814E09F87D926D7,2020-05-14
BBB74681906D45C6A9D6B0DD2CFEDE99,00240243CEF04A928814E09F87D926D7,2020-05-15
2849F6AB8CCA4EE692AA0F81EB7510F3,00240243CEF04A928814E09F87D926D7,2020-05-16
F53C207FB11B484A90A9FBC1CC2A5E1D,00240243CEF04A928814E09F87D926D7,2020-05-17
32BE8248CA754AEDA0D19C8D14188550,00240243CEF04A928814E09F87D926D7,2020-05-18
AB45770DED9D42EF8056E6CB8FEE563E,00240243CEF04A928814E09F87D926D7,2020-05-19
CC58D6C8F4EA400597206EC802ADF822,00240243CEF04A928814E09F87D926D7,2020-01-14
4753915A7B454CEDA6FD3F89D122520C,00240243CEF04A928814E09F87D926D7,2020-01-15
A0079FDAEA5B4F40ADF958D6C88A0F8E,00240243CEF04A928814E09F87D926D7,2020-01-16
4EB39D0B35D6444BA532A189873430CF,00240243CEF04A928814E09F87D926D7,2020-01-17
F91E1E4F024E4D068210641237D11250,00240243CEF04A928814E09F87D926D7,2020-01-18
DFB1D981FA0944AEBBA5BB967DA5FAD2,00240243CEF04A928814E09F87D926D7,2020-01-19
E33C4980A18F42EBAC884DBD3E4E0166,00240243CEF04A928814E09F87D926D7,2020-01-20
89880D0F5F564D42A5F5E2BCEDDFCCAF,00240243CEF04A928814E09F87D926D7,2020-01-21
69FCDDB91EA745C59EC6A3C0F74F03E7,00240243CEF04A928814E09F87D926D7,2020-01-22
90886CF00A384F55AEF9F41901C15141,00240243CEF04A928814E09F87D926D7,2020-01-23
69AC41DEF2CA435D912E770830DFDF11,00240243CEF04A928814E09F87D926D7,2020-01-24
286D77E3DAAE4CB7B45A0ED1F195D45B,00240243CEF04A928814E09F87D926D7,2020-01-25
47E9C02B85BD42F69C8147D1C40CC625,00240243CEF04A928814E09F87D926D7,2020-01-26
A0B31DD0F6494B0C81758F3583029709,00240243CEF04A928814E09F87D926D7,2020-01-27
EB952F470B7B4054A750F752B362D03D,00240243CEF04A928814E09F87D926D7,2020-01-28
C598AD272BCE4AC7BE1AD3376D3377EA,00240243CEF04A928814E09F87D926D7,2020-01-29
5EC39D662A8B4B519A7B2BE68B766319,00240243CEF04A928814E09F87D926D7,2020-01-30
9002D6BB2D044E2689732585897B18A8,00240243CEF04A928814E09F87D926D7,2020-01-31
48C1E3A35C6F47A4B7069FDD2B3AAD7D,00240243CEF04A928814E09F87D926D7,2020-02-01
68BDFA7AC7FD47C493832C9167B9B083,00240243CEF04A928814E09F87D926D7,2020-02-02
7D9F9C165A7C41328C447B7281250379,00240243CEF04A928814E09F87D926D7,2020-02-03
5ECF0E2068EE4EE7B32BD166CDE1E868,00240243CEF04A928814E09F87D926D7,2020-02-04
38B2503E408648F19C45CF0D8F7D668D,00240243CEF04A928814E09F87D926D7,2020-02-05
908B099D81AC4D1C88C64A5BB256D153,00240243CEF04A928814E09F87D926D7,2020-02-06
7A6EE908A57B42F9AE056D52ED53826E,00240243CEF04A928814E09F87D926D7,2020-02-07
2A9C001ACE6C4892957594519E88D967,00240243CEF04A928814E09F87D926D7,2020-02-08
CF1C82D78EF545A09E729EBBD98B8F9D,00240243CEF04A928814E09F87D926D7,2020-02-09
0E6C82A9227F467CA301533FF2527A62,00240243CEF04A928814E09F87D926D7,2020-02-10
667AB190CB48467CA6060D77F5F42B0C,00240243CEF04A928814E09F87D926D7,2020-02-11
98DE768AB2F14628B439EF932367522C,00240243CEF04A928814E09F87D926D7,2020-02-12
D9B85CBA71644189BF447F911DF9094F,00240243CEF04A928814E09F87D926D7,2020-02-13
46CE8F59F74A4E09B74F8CB59F2DE80A,00240243CEF04A928814E09F87D926D7,2020-02-14
11337D95456047A5ADD6AD1ADFD9AF8F,00240243CEF04A928814E09F87D926D7,2020-02-15
BE77F8421397440AA8FB7E36BBF8B7BB,00240243CEF04A928814E09F87D926D7,2020-02-16
29C03CA2A24C422D9B00E7B652B4CE4B,00240243CEF04A928814E09F87D926D7,2020-02-17
FB3612212AE5417B865766A54FEF10C7,00240243CEF04A928814E09F87D926D7,2020-02-18
D815BEBF487A42D09FA0726BAC5DD7D8,00240243CEF04A928814E09F87D926D7,2020-02-19
4A817F4B8AB347E3A121B2C62F615AA8,00240243CEF04A928814E09F87D926D7,2020-02-20
AE924D0C947445D4A07E4A19A5749FFF,00240243CEF04A928814E09F87D926D7,2020-02-21
466C825650094E899CC4FEB5A80194A7,00240243CEF04A928814E09F87D926D7,2020-02-22
ABAA08B980BE492A92CE6F451779DC56,00240243CEF04A928814E09F87D926D7,2020-02-23
C23E90280FBB41E8A96C2E0BCFED7998,00240243CEF04A928814E09F87D926D7,2020-02-24
FE285B6AEE9B4DEDB4F22C83D0FBEDD1,00240243CEF04A928814E09F87D926D7,2020-02-25
DDEBAB66F7354724B255758900779BE9,00240243CEF04A928814E09F87D926D7,2020-02-26
5B617E88C14B42D7A4113A32A0D228DB,00240243CEF04A928814E09F87D926D7,2020-02-27
F589A8E98D5649668984B2663E667011,00240243CEF04A928814E09F87D926D7,2020-02-28
AE6F615F874747BDB5986A331BD68042,00240243CEF04A928814E09F87D926D7,2020-02-29
01473EB08FB441868694FA500E1C9125,00240243CEF04A928814E09F87D926D7,2020-03-01
21B17FB5FAA24BBBA58D3A53A2D59623,00240243CEF04A928814E09F87D926D7,2020-03-02
25D57EF2EE354C609A744E4ACF856A58,00240243CEF04A928814E09F87D926D7,2020-03-03
5625187B27CC4B69A0FF1A3207FC3CB7,00240243CEF04A928814E09F87D926D7,2020-03-04
90CD8DC6EF5D44278F7892C62DF1B366,00240243CEF04A928814E09F87D926D7,2020-03-05
14925405CC2C40919BBE0E8DB530899E,00240243CEF04A928814E09F87D926D7,2020-03-06
CCB2EA8B9AFC49A2A8C83CC6322AE3DB,00240243CEF04A928814E09F87D926D7,2020-03-07
49591C4B0B0D4744A12A371ED161F181,00240243CEF04A928814E09F87D926D7,2020-03-08
1E397CA1D2804CA6B2B0438A4C30E85F,00240243CEF04A928814E09F87D926D7,2020-03-09
E5AADCABD5424830A45EE84553863BC5,00240243CEF04A928814E09F87D926D7,2020-03-10
599B5100D0494EBAACAF26EDE51C3590,00240243CEF04A928814E09F87D926D7,2020-03-11
B54492DE20D24CF1928806839863E93B,00240243CEF04A928814E09F87D926D7,2020-03-12
E05CC3C2B5A840B4B9427251F05D70DB,00240243CEF04A928814E09F87D926D7,2020-03-13
D4E5A94B44FC4912BD9388F3BC77F002,00240243CEF04A928814E09F87D926D7,2020-03-14
06C8B26B25AC40429274354EC0349F31,00240243CEF04A928814E09F87D926D7,2020-03-15
E11FC477CA8943AD8F53EDD70A379F57,00240243CEF04A928814E09F87D926D7,2020-03-16
15877FC402C745DF9F7E7D3B7B894C2D,00240243CEF04A928814E09F87D926D7,2020-03-17
0564DB1B050B49789C319A309305793D,00240243CEF04A928814E09F87D926D7,2020-03-18
8A96B86AAA2C469380DD6B6EF016251C,00240243CEF04A928814E09F87D926D7,2020-03-19
E784488F5B2B46D5B2FA3354DB293CCB,00240243CEF04A928814E09F87D926D7,2020-03-20
42FBCBF9D3C24325B7F02FFB2DF0E243,00240243CEF04A928814E09F87D926D7,2020-03-21
5AEA072A45EC42198EB6A20DF2A7060C,00240243CEF04A928814E09F87D926D7,2020-03-22
847857A090234ABABE03254D84F7E7AB,00240243CEF04A928814E09F87D926D7,2020-03-23
AD0B0FEDA4814D648E18F95C360FCBBF,00240243CEF04A928814E09F87D926D7,2020-03-24
920C6D0BB9B34684AD5AEAEE26783D13,00240243CEF04A928814E09F87D926D7,2020-03-25
D9B36BD80B7F458BB9686CADB1385BA1,00240243CEF04A928814E09F87D926D7,2020-03-26
58EB3DDD95F644B0BA05D6CB376ECCCC,00240243CEF04A928814E09F87D926D7,2020-03-27
B8C8F8FD4A874C65AD7A9A9A6434466D,00240243CEF04A928814E09F87D926D7,2020-03-28
80799B8D81E64C449B497DD9466811DF,00240243CEF04A928814E09F87D926D7,2020-03-29
B0C514E1533642269052D3C4E4D3C848,00240243CEF04A928814E09F87D926D7,2020-03-30
64870353E1AC4BBEAEDB94B3FF8EE51A,00240243CEF04A928814E09F87D926D7,2020-03-31
F5D340EBF73D40038411C66EEB275629,00240243CEF04A928814E09F87D926D7,2020-04-01
75BB05277A764404ACB66B1D573A4E36,00240243CEF04A928814E09F87D926D7,2020-04-02
6EEBD1928E904CC4A0F3F4E483CAF8D4,00240243CEF04A928814E09F87D926D7,2020-04-03
AA261A45967445F39A0D38563E5366BC,00240243CEF04A928814E09F87D926D7,2020-04-04
946CBC4DACD443C6889DB01DA320404F,00240243CEF04A928814E09F87D926D7,2020-04-05
1305398FE45F434BBA81D120B983B5D5,00240243CEF04A928814E09F87D926D7,2020-04-06
02FAF2CA6E594F3287A49594AA0D7183,00240243CEF04A928814E09F87D926D7,2020-04-07
6ACB3CEA5AD24BA883EBD747D0F201F6,00240243CEF04A928814E09F87D926D7,2020-04-08
3468189EAD0E497DBE6AE98131DE3572,00240243CEF04A928814E09F87D926D7,2020-04-09
9951FFD1A6D14C28AA604023270B7180,00240243CEF04A928814E09F87D926D7,2020-04-10
132259D878B142CBBFE0907B70D5E1F3,00240243CEF04A928814E09F87D926D7,2020-04-11
EF85FA750F734BBFB47962799DF93512,00240243CEF04A928814E09F87D926D7,2020-04-12
EB2AC01019604EA092A2B12AE02EC3D2,00240243CEF04A928814E09F87D926D7,2020-04-13
7D5F61A5EF4D448082E329D1F8B3E86B,00240243CEF04A928814E09F87D926D7,2020-04-14
1D8104172C264A0DB29092F9BC385C11,00240243CEF04A928814E09F87D926D7,2020-04-15
88D4F4A4A26E4638B8D375BE2CA154C8,00240243CEF04A928814E09F87D926D7,2020-04-16
EFC208BAA1C54622BEAD907B922DA9F0,00240243CEF04A928814E09F87D926D7,2020-04-17
B24372A05D644454BA01098B9C8C55B2,00240243CEF04A928814E09F87D926D7,2020-04-18
50BBF6E348D74CD79EFF957E52C5CD6E,00240243CEF04A928814E09F87D926D7,2020-04-19
BFEE9881E0CF46C9B233796354C8BB17,00240243CEF04A928814E09F87D926D7,2020-04-20
A1B8C9D223844368916665A23EEDB664,00240243CEF04A928814E09F87D926D7,2020-04-21
98CE509E90DE4C32B735528FEC52A43C,00240243CEF04A928814E09F87D926D7,2020-04-22
124B6E515CA14B1098D7AB224FBB23ED,00240243CEF04A928814E09F87D926D7,2020-04-23
18F2D1D881F2490EAA6F326844172D2C,00240243CEF04A928814E09F87D926D7,2020-04-24
7F02EB4AEEE44913ABD1F66C7B89C0E3,00240243CEF04A928814E09F87D926D7,2020-04-25
A94C7CCE75224BF4B3AB2DA1DB39FB89,00240243CEF04A928814E09F87D926D7,2020-04-26
B4DA7AA38B3C493691C593CAA5329CB0,00240243CEF04A928814E09F87D926D7,2020-04-27
30AF287A18B1465FB4870FFB8AF8E935,00240243CEF04A928814E09F87D926D7,2020-04-28
3CC1F639E49A414B8C70626AF1540C9E,00240243CEF04A928814E09F87D926D7,2020-04-29
6447951C61AA4E6A9E1449AB4257F881,00240243CEF04A928814E09F87D926D7,2020-04-30
BD4865069EBB47A3A6A5448558B4CCEA,00240243CEF04A928814E09F87D926D7,2020-05-01
803AB6EB792B48C9A71A5FE75E025FF8,00240243CEF04A928814E09F87D926D7,2020-05-02
38173B25C2FD462AA7D0AF6AE272F152,00240243CEF04A928814E09F87D926D7,2020-05-03
F76318210CF6445895FA73DE81C26CE2,00240243CEF04A928814E09F87D926D7,2020-05-04
99F8B9A59D68414FBA4154D4FD86F794,00240243CEF04A928814E09F87D926D7,2020-05-05
BA0EAB1C8BBE4667A888547DA8814B02,00240243CEF04A928814E09F87D926D7,2020-05-06
C549D5EFAC1148899FC2D309A43D5418,00240243CEF04A928814E09F87D926D7,2020-05-07
2FCE6535B5A949CBB70BBD04C9628065,00240243CEF04A928814E09F87D926D7,2020-05-08
B95D4E76817F4C838967FD610372A29F,00240243CEF04A928814E09F87D926D7,2020-05-09
1DB37B213B814831B3E3627F23D00AB7,00240243CEF04A928814E09F87D926D7,2020-05-10
6B822AF43A34479B9F984054D3E3E643,00240243CEF04A928814E09F87D926D7,2020-05-11
51A8550C4D0F45CAA566D4A53784D341,00240243CEF04A928814E09F87D926D7,2020-05-12
EF9AD59F1B87426C8BB76AEC0D79E767,00240243CEF04A928814E09F87D926D7,2020-05-13
C14B577721D142829C768B3D1DADE7AE,00240243CEF04A928814E09F87D926D7,2020-05-14
0A2F1B0F745649769587D8673058F1AB,00240243CEF04A928814E09F87D926D7,2020-05-15
E8A195D762AE4D0F8BABB1938F77FB17,00240243CEF04A928814E09F87D926D7,2020-05-16
DBFD4DE57265413EA874AB75FA2C5E8E,00240243CEF04A928814E09F87D926D7,2020-05-17
395513A7797B420C8E30C03D01177219,00240243CEF04A928814E09F87D926D7,2020-05-18
DC3832C6510F4A51AF0FD609EF583629,00240243CEF04A928814E09F87D926D7,2020-05-19
CCEA725384D6423FA785A3E26187C38B,00240243CEF04A928814E09F87D926D7,2020-01-14
B575F068EC514AE982F9A068C20C4A9E,00240243CEF04A928814E09F87D926D7,2020-01-15
887A5E5C5D8443F48E3F17CFA55A5488,00240243CEF04A928814E09F87D926D7,2020-01-16
ED2A82B880714F99B031A83738A1C7DD,00240243CEF04A928814E09F87D926D7,2020-01-17
0EEE66A6C94045159CA08715579AC564,00240243CEF04A928814E09F87D926D7,2020-01-18
94AA2E7982EC48569CFFAFEFF62E9BD1,00240243CEF04A928814E09F87D926D7,2020-01-19
7541A36472714A828D5F973853B5A43F,00240243CEF04A928814E09F87D926D7,2020-01-20
C665F44D05914B33ACC52E76C742CAA0,00240243CEF04A928814E09F87D926D7,2020-01-21
C173CA18D05B4C8CB8FFB970BF99BF29,00240243CEF04A928814E09F87D926D7,2020-01-22
F71B2B72E70D448BBB34CA1C54704555,00240243CEF04A928814E09F87D926D7,2020-01-23
96E799A7365741F7B7FE06AEC6DD1DBF,00240243CEF04A928814E09F87D926D7,2020-01-24
34B2D1F180994EFEACA158C57C370F8D,00240243CEF04A928814E09F87D926D7,2020-01-25
AEBCF2FC07B04DEBBA950245A1320FDB,00240243CEF04A928814E09F87D926D7,2020-01-26
C8DBED51583A41CC90E4F33F9662C873,00240243CEF04A928814E09F87D926D7,2020-01-27
0309FA918EA443CFAACA1A5EC3617DD7,00240243CEF04A928814E09F87D926D7,2020-01-28
FB0CA4D2C61049B69D89B4C6267FF4B7,00240243CEF04A928814E09F87D926D7,2020-01-29
B6F09CF678D346F987D606270926EABD,00240243CEF04A928814E09F87D926D7,2020-01-30
1F03E1B64A004A1D937607D1281D3F71,00240243CEF04A928814E09F87D926D7,2020-01-31
0377D977C34448019DC17750D0575C99,00240243CEF04A928814E09F87D926D7,2020-02-01
1717C3EC742A45798E6CEF7908874BEE,00240243CEF04A928814E09F87D926D7,2020-02-02
94CDACBA52D2499FB1292C7410620A68,00240243CEF04A928814E09F87D926D7,2020-02-03
3386293E1366402DB72B66A6072C7AC8,00240243CEF04A928814E09F87D926D7,2020-02-04
B1D2D3C21A4F4BADB4D3C69E197F6D1E,00240243CEF04A928814E09F87D926D7,2020-02-05
084C798AFD5B42628AC6EEF50EBA938D,00240243CEF04A928814E09F87D926D7,2020-02-06
9DA6CBC152A84AA6B046E35E482BFC2B,00240243CEF04A928814E09F87D926D7,2020-02-07
E277249186DB488BADC3213A2CA3A443,00240243CEF04A928814E09F87D926D7,2020-02-08
FC77667FBAFB4ABFBFB8B1715D2B432E,00240243CEF04A928814E09F87D926D7,2020-02-09
A0E8273D28084958A436DDC4D0793082,00240243CEF04A928814E09F87D926D7,2020-02-10
8118F3723672481D82289BB3D212F6B1,00240243CEF04A928814E09F87D926D7,2020-02-11
2BF7892ECFDC4895A5CE33290676E77E,00240243CEF04A928814E09F87D926D7,2020-02-12
BF527552A6FB44F3AEFE19A7FD0C6BC4,00240243CEF04A928814E09F87D926D7,2020-02-13
5960AB170ABC4B5790B6BC3F622B63D3,00240243CEF04A928814E09F87D926D7,2020-02-14
32A273045AA549D0A14B6F8657707848,00240243CEF04A928814E09F87D926D7,2020-02-15
B5F254141BE541E3954CC25B0635AC3C,00240243CEF04A928814E09F87D926D7,2020-02-16
D9B022FDB3B24B8FA3D61316C7C42F54,00240243CEF04A928814E09F87D926D7,2020-02-17
9334DB76BB894B63AD30365FE8547AB9,00240243CEF04A928814E09F87D926D7,2020-02-18
408D80D8DC9E4666BE63A79B1354581B,00240243CEF04A928814E09F87D926D7,2020-02-19
2D176F90907F417EBC2A907E5421F6E7,00240243CEF04A928814E09F87D926D7,2020-02-20
773BFEF3532D40CF8810E4DFEEF074EB,00240243CEF04A928814E09F87D926D7,2020-02-21
94F8D71F760646B89AC85F7ECC97C41B,00240243CEF04A928814E09F87D926D7,2020-02-22
114977988BCE4F7DBFBB4C5AF736E54A,00240243CEF04A928814E09F87D926D7,2020-02-23
E43FAB837C8C4FA6A038803746AC543C,00240243CEF04A928814E09F87D926D7,2020-02-24
7AAE5E93B09949648E14E153DF346115,00240243CEF04A928814E09F87D926D7,2020-02-25
3692C8A204BD41A58B13A4CD85A889C5,00240243CEF04A928814E09F87D926D7,2020-02-26
CF901A032F514B17B294298D45B8AF19,00240243CEF04A928814E09F87D926D7,2020-02-27
8AE97D606F694EA2A4DD0DEF851E6614,00240243CEF04A928814E09F87D926D7,2020-02-28
BA691A637317406A8B6A0794C3BA4B81,00240243CEF04A928814E09F87D926D7,2020-02-29
C5E942E24E1646C3812E039BC9D8919F,00240243CEF04A928814E09F87D926D7,2020-03-01
589FA3FF4F6748C6A5BBC520036E900F,00240243CEF04A928814E09F87D926D7,2020-03-02
7B49BB8E640C41348E6C67E35E795C8A,00240243CEF04A928814E09F87D926D7,2020-03-03
50BA2AE9EA25466684E74808B1BA8581,00240243CEF04A928814E09F87D926D7,2020-03-04
C71B264C34D947DEB0C0014CA82E3523,00240243CEF04A928814E09F87D926D7,2020-03-05
85AF4817407F4C09B48F1FB08A877BF1,00240243CEF04A928814E09F87D926D7,2020-03-06
B27386D62623445C8D213D278BC4D75B,00240243CEF04A928814E09F87D926D7,2020-03-07
1BFC678FB0564DD2B558297706AF4662,00240243CEF04A928814E09F87D926D7,2020-03-08
EFFFCA6B30BA461E857C85F9FCF9CF2D,00240243CEF04A928814E09F87D926D7,2020-03-09
8FECC38599994D93B3AE6648406D1738,00240243CEF04A928814E09F87D926D7,2020-03-10
8785B37B0B85422D80B3788B3C3698DD,00240243CEF04A928814E09F87D926D7,2020-03-11
26D893E710E94E16839A7D4D5FBFEFFD,00240243CEF04A928814E09F87D926D7,2020-03-12
02F9C1F0FCEF4BC4A7FDD729223B94E3,00240243CEF04A928814E09F87D926D7,2020-03-13
61D50A81AE7D49FBBD220A348D3AA7E8,00240243CEF04A928814E09F87D926D7,2020-03-14
323FABF403CB4DF28874935865A12079,00240243CEF04A928814E09F87D926D7,2020-03-15
FA9AB26BE95C4AE6AE18CD7BB23448FB,00240243CEF04A928814E09F87D926D7,2020-03-16
1F84A3348D194D248D6839BD11BA8260,00240243CEF04A928814E09F87D926D7,2020-03-17
C8D6A8D7409C4D7EB765F2673B7348AA,00240243CEF04A928814E09F87D926D7,2020-03-18
C5A94A4BFF664CD0B03CEAA10BED8135,00240243CEF04A928814E09F87D926D7,2020-03-19
D5431D458BBC4674B978CB56CBCFE5B0,00240243CEF04A928814E09F87D926D7,2020-03-20
2D520E953C6F448D9A72FF1541C98F81,00240243CEF04A928814E09F87D926D7,2020-03-21
8AAFF012B6574B63BDB13E85AD49CB9D,00240243CEF04A928814E09F87D926D7,2020-03-22
E03ED49FADA5465086185DC4C7B49AE5,00240243CEF04A928814E09F87D926D7,2020-03-23
6C5861D26AE5429DBDD61D2C15BE6A5A,00240243CEF04A928814E09F87D926D7,2020-03-24
9B845B598FE544D3B80DBF7156D37CB1,00240243CEF04A928814E09F87D926D7,2020-03-25
9E8136DECA034407BA15902312BB0B43,00240243CEF04A928814E09F87D926D7,2020-03-26
453BB2E4067D433C8614F4CF0A1ECB2F,00240243CEF04A928814E09F87D926D7,2020-03-27
0B701C1656934788808762B31FBDC7B1,00240243CEF04A928814E09F87D926D7,2020-03-28
A979E435EC2E44E68E1C4EBFCFF7C737,00240243CEF04A928814E09F87D926D7,2020-03-29
A55C6312CF0147B19C4DEE4B7A72E127,00240243CEF04A928814E09F87D926D7,2020-03-30
6DD4A4AF36A249FC8CCEFBA86FDF682E,00240243CEF04A928814E09F87D926D7,2020-03-31
A23E9B71E1764247AA2B82F723071037,00240243CEF04A928814E09F87D926D7,2020-04-01
6801A11C61F9451A802A9B6E1AF89247,00240243CEF04A928814E09F87D926D7,2020-04-02
6626EA08530E409F8FEC8D64AD2D1B8F,00240243CEF04A928814E09F87D926D7,2020-04-03
D103C047F30B40979C8FDF86B2795205,00240243CEF04A928814E09F87D926D7,2020-04-04
4AAA9E1B362E484B958DCAA3F68518E0,00240243CEF04A928814E09F87D926D7,2020-04-05
3F165E5571C947ADB8678DF3F3D987CA,00240243CEF04A928814E09F87D926D7,2020-04-06
E6F43BD236A9403597CDF5C0D256116B,00240243CEF04A928814E09F87D926D7,2020-04-07
FA8BF334029E4DC198058036018B18A7,00240243CEF04A928814E09F87D926D7,2020-04-08
22328A2303B743CC956E5BEE3E657396,00240243CEF04A928814E09F87D926D7,2020-04-09
0A0B73EA3CCA448FAEDCC43600388502,00240243CEF04A928814E09F87D926D7,2020-04-10
870C280C3768461BB6FF7FDA3A7EB9B1,00240243CEF04A928814E09F87D926D7,2020-04-11
1455818696BE46D596152E31F7673B3B,00240243CEF04A928814E09F87D926D7,2020-04-12
DAC4B401CC7344D3B076463588C4B838,00240243CEF04A928814E09F87D926D7,2020-04-13
47FC757D722044CCBC9BCCFBEB7DE8D2,00240243CEF04A928814E09F87D926D7,2020-04-14
3391B249E8644C6DA400ADBEC4E5CF64,00240243CEF04A928814E09F87D926D7,2020-04-15
8C45DC98169D43C38BC80812DB19C4AB,00240243CEF04A928814E09F87D926D7,2020-04-16
17028DEAC0C04CDFB79A04625CD73ED3,00240243CEF04A928814E09F87D926D7,2020-04-17
B826968967DA4561A2DBF690A74BFC64,00240243CEF04A928814E09F87D926D7,2020-04-18
8275B1B602254884A233191BC02749DF,00240243CEF04A928814E09F87D926D7,2020-04-19
79BAC44B641941AEB063FFD0E0BC3023,00240243CEF04A928814E09F87D926D7,2020-04-20
A89646D9682E4A85BF91F0A9B65EE25C,00240243CEF04A928814E09F87D926D7,2020-04-21
13193C6BD4024D3DA05357CB21778140,00240243CEF04A928814E09F87D926D7,2020-04-22
